INFO     | 2016-05-08 07:48:58,938 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2016-05-08 09:51:25,893 | progress   | Finished subset 251/1325, 18.94 percent done
INFO     | 2016-05-08 09:51:39,301 | progress   | Finished subset 252/1325, 19.02 percent done
INFO     | 2016-05-08 09:51:54,533 | progress   | Finished subset 253/1325, 19.09 percent done
INFO     | 2016-05-08 09:52:07,136 | progress   | Finished subset 254/1325, 19.17 percent done
INFO     | 2016-05-08 09:52:42,706 | progress   | Finished subset 255/1325, 19.25 percent done
INFO     | 2016-05-08 09:52:58,790 | progress   | Finished subset 256/1325, 19.32 percent done
INFO     | 2016-05-08 09:54:07,204 | progress   | Finished subset 257/1325, 19.40 percent done
INFO     | 2016-05-08 09:54:28,735 | progress   | Finished subset 258/1325, 19.47 percent done
INFO     | 2016-05-08 09:54:51,374 | progress   | Finished subset 259/1325, 19.55 percent done
INFO     | 2016-05-08 09:55:16,908 | progress   | Finished subset 260/1325, 19.62 percent done
INFO     | 2016-05-08 09:55:36,225 | progress   | Finished subset 261/1325, 19.70 percent done
INFO     | 2016-05-08 09:55:44,468 | progress   | Finished subset 262/1325, 19.77 percent done
INFO     | 2016-05-08 09:56:23,315 | progress   | Finished subset 263/1325, 19.85 percent done
INFO     | 2016-05-08 09:56:46,639 | progress   | Finished subset 264/1325, 19.92 percent done
INFO     | 2016-05-08 09:57:12,588 | progress   | Finished subset 265/1325, 20.00 percent done
INFO     | 2016-05-08 09:57:23,945 | progress   | Finished subset 266/1325, 20.08 percent done
INFO     | 2016-05-08 09:57:43,069 | progress   | Finished subset 267/1325, 20.15 percent done
INFO     | 2016-05-08 09:58:02,524 | progress   | Finished subset 268/1325, 20.23 percent done
INFO     | 2016-05-08 09:58:24,093 | progress   | Finished subset 269/1325, 20.30 percent done
INFO     | 2016-05-08 09:58:40,218 | progress   | Finished subset 270/1325, 20.38 percent done
INFO     | 2016-05-08 09:59:09,933 | progress   | Finished subset 271/1325, 20.45 percent done
INFO     | 2016-05-08 09:59:34,774 | progress   | Finished subset 272/1325, 20.53 percent done
INFO     | 2016-05-08 09:59:51,333 | progress   | Finished subset 273/1325, 20.60 percent done
INFO     | 2016-05-08 10:00:20,623 | progress   | Finished subset 274/1325, 20.68 percent done
INFO     | 2016-05-08 10:00:46,408 | progress   | Finished subset 275/1325, 20.75 percent done
INFO     | 2016-05-08 10:00:54,051 | progress   | Finished subset 276/1325, 20.83 percent done
INFO     | 2016-05-08 10:01:33,344 | progress   | Finished subset 277/1325, 20.91 percent done
INFO     | 2016-05-08 10:01:55,572 | progress   | Finished subset 278/1325, 20.98 percent done
INFO     | 2016-05-08 10:02:10,557 | progress   | Finished subset 279/1325, 21.06 percent done
INFO     | 2016-05-08 10:02:34,335 | progress   | Finished subset 280/1325, 21.13 percent done
INFO     | 2016-05-08 10:03:01,522 | progress   | Finished subset 281/1325, 21.21 percent done
INFO     | 2016-05-08 10:03:12,744 | progress   | Finished subset 282/1325, 21.28 percent done
INFO     | 2016-05-08 10:04:06,060 | progress   | Finished subset 283/1325, 21.36 percent done
INFO     | 2016-05-08 10:04:18,621 | progress   | Finished subset 284/1325, 21.43 percent done
INFO     | 2016-05-08 10:04:46,560 | progress   | Finished subset 285/1325, 21.51 percent done
INFO     | 2016-05-08 10:04:47,242 | progress   | Finished subset 286/1325, 21.58 percent done
INFO     | 2016-05-08 10:05:06,726 | progress   | Finished subset 287/1325, 21.66 percent done
INFO     | 2016-05-08 10:05:46,403 | progress   | Finished subset 288/1325, 21.74 percent done
INFO     | 2016-05-08 10:05:50,400 | progress   | Finished subset 289/1325, 21.81 percent done
INFO     | 2016-05-08 10:06:07,247 | progress   | Finished subset 290/1325, 21.89 percent done
INFO     | 2016-05-08 10:06:22,989 | progress   | Finished subset 291/1325, 21.96 percent done
INFO     | 2016-05-08 10:06:40,219 | progress   | Finished subset 292/1325, 22.04 percent done
INFO     | 2016-05-08 10:06:50,317 | progress   | Finished subset 293/1325, 22.11 percent done
INFO     | 2016-05-08 10:07:16,312 | progress   | Finished subset 294/1325, 22.19 percent done
INFO     | 2016-05-08 10:07:24,939 | progress   | Finished subset 295/1325, 22.26 percent done
INFO     | 2016-05-08 10:07:57,474 | progress   | Finished subset 296/1325, 22.34 percent done
INFO     | 2016-05-08 10:08:19,493 | progress   | Finished subset 297/1325, 22.42 percent done
INFO     | 2016-05-08 10:08:37,207 | progress   | Finished subset 298/1325, 22.49 percent done
INFO     | 2016-05-08 10:09:12,159 | progress   | Finished subset 299/1325, 22.57 percent done
INFO     | 2016-05-08 10:09:35,345 | progress   | Finished subset 300/1325, 22.64 percent done
INFO     | 2016-05-08 10:09:58,814 | progress   | Finished subset 301/1325, 22.72 percent done
INFO     | 2016-05-08 10:10:11,642 | progress   | Finished subset 302/1325, 22.79 percent done
INFO     | 2016-05-08 10:10:41,487 | progress   | Finished subset 303/1325, 22.87 percent done
INFO     | 2016-05-08 10:12:16,451 | progress   | Finished subset 304/1325, 22.94 percent done
INFO     | 2016-05-08 10:12:38,342 | progress   | Finished subset 305/1325, 23.02 percent done
INFO     | 2016-05-08 10:12:43,829 | progress   | Finished subset 306/1325, 23.09 percent done
INFO     | 2016-05-08 10:13:31,761 | progress   | Finished subset 307/1325, 23.17 percent done
INFO     | 2016-05-08 10:13:58,847 | progress   | Finished subset 308/1325, 23.25 percent done
INFO     | 2016-05-08 10:14:21,925 | progress   | Finished subset 309/1325, 23.32 percent done
INFO     | 2016-05-08 10:14:36,848 | progress   | Finished subset 310/1325, 23.40 percent done
INFO     | 2016-05-08 10:14:59,678 | progress   | Finished subset 311/1325, 23.47 percent done
INFO     | 2016-05-08 10:15:32,588 | progress   | Finished subset 312/1325, 23.55 percent done
INFO     | 2016-05-08 10:16:02,815 | progress   | Finished subset 313/1325, 23.62 percent done
INFO     | 2016-05-08 10:16:07,063 | progress   | Finished subset 314/1325, 23.70 percent done
INFO     | 2016-05-08 10:16:27,484 | progress   | Finished subset 315/1325, 23.77 percent done
INFO     | 2016-05-08 10:16:53,199 | progress   | Finished subset 316/1325, 23.85 percent done
INFO     | 2016-05-08 10:17:18,164 | progress   | Finished subset 317/1325, 23.92 percent done
INFO     | 2016-05-08 10:17:34,752 | progress   | Finished subset 318/1325, 24.00 percent done
INFO     | 2016-05-08 10:17:54,184 | progress   | Finished subset 319/1325, 24.08 percent done
INFO     | 2016-05-08 10:18:07,753 | progress   | Finished subset 320/1325, 24.15 percent done
INFO     | 2016-05-08 10:19:23,718 | progress   | Finished subset 321/1325, 24.23 percent done
INFO     | 2016-05-08 10:19:41,353 | progress   | Finished subset 322/1325, 24.30 percent done
INFO     | 2016-05-08 10:19:53,059 | progress   | Finished subset 323/1325, 24.38 percent done
INFO     | 2016-05-08 10:20:11,783 | progress   | Finished subset 324/1325, 24.45 percent done
INFO     | 2016-05-08 10:20:29,325 | progress   | Finished subset 325/1325, 24.53 percent done
INFO     | 2016-05-08 10:20:47,990 | progress   | Finished subset 326/1325, 24.60 percent done
INFO     | 2016-05-08 10:20:58,591 | progress   | Finished subset 327/1325, 24.68 percent done
INFO     | 2016-05-08 10:21:10,283 | progress   | Finished subset 328/1325, 24.75 percent done
INFO     | 2016-05-08 10:21:33,201 | progress   | Finished subset 329/1325, 24.83 percent done
INFO     | 2016-05-08 10:22:07,725 | progress   | Finished subset 330/1325, 24.91 percent done
INFO     | 2016-05-08 10:23:38,890 | progress   | Finished subset 331/1325, 24.98 percent done
INFO     | 2016-05-08 10:23:46,766 | progress   | Finished subset 332/1325, 25.06 percent done
INFO     | 2016-05-08 10:24:04,653 | progress   | Finished subset 333/1325, 25.13 percent done
INFO     | 2016-05-08 10:24:44,313 | progress   | Finished subset 334/1325, 25.21 percent done
INFO     | 2016-05-08 10:24:52,543 | progress   | Finished subset 335/1325, 25.28 percent done
INFO     | 2016-05-08 10:25:28,014 | progress   | Finished subset 336/1325, 25.36 percent done
INFO     | 2016-05-08 10:25:29,805 | progress   | Finished subset 337/1325, 25.43 percent done
INFO     | 2016-05-08 10:26:10,726 | progress   | Finished subset 338/1325, 25.51 percent done
INFO     | 2016-05-08 10:26:29,190 | progress   | Finished subset 339/1325, 25.58 percent done
INFO     | 2016-05-08 10:27:02,052 | progress   | Finished subset 340/1325, 25.66 percent done
INFO     | 2016-05-08 10:27:40,608 | progress   | Finished subset 341/1325, 25.74 percent done
INFO     | 2016-05-08 10:27:57,826 | progress   | Finished subset 342/1325, 25.81 percent done
INFO     | 2016-05-08 10:28:27,793 | progress   | Finished subset 343/1325, 25.89 percent done
INFO     | 2016-05-08 10:30:01,800 | progress   | Finished subset 344/1325, 25.96 percent done
INFO     | 2016-05-08 10:30:09,207 | progress   | Finished subset 345/1325, 26.04 percent done
INFO     | 2016-05-08 10:30:19,506 | progress   | Finished subset 346/1325, 26.11 percent done
INFO     | 2016-05-08 10:30:45,478 | progress   | Finished subset 347/1325, 26.19 percent done
INFO     | 2016-05-08 10:30:58,694 | progress   | Finished subset 348/1325, 26.26 percent done
INFO     | 2016-05-08 10:32:07,054 | progress   | Finished subset 349/1325, 26.34 percent done
INFO     | 2016-05-08 10:32:21,208 | progress   | Finished subset 350/1325, 26.42 percent done
INFO     | 2016-05-08 10:32:30,625 | progress   | Finished subset 351/1325, 26.49 percent done
INFO     | 2016-05-08 10:33:11,441 | progress   | Finished subset 352/1325, 26.57 percent done
INFO     | 2016-05-08 10:33:32,005 | progress   | Finished subset 353/1325, 26.64 percent done
INFO     | 2016-05-08 10:33:51,724 | progress   | Finished subset 354/1325, 26.72 percent done
INFO     | 2016-05-08 10:34:15,718 | progress   | Finished subset 355/1325, 26.79 percent done
INFO     | 2016-05-08 10:34:38,944 | progress   | Finished subset 356/1325, 26.87 percent done
INFO     | 2016-05-08 10:35:05,072 | progress   | Finished subset 357/1325, 26.94 percent done
INFO     | 2016-05-08 10:35:30,789 | progress   | Finished subset 358/1325, 27.02 percent done
INFO     | 2016-05-08 10:35:42,547 | progress   | Finished subset 359/1325, 27.09 percent done
INFO     | 2016-05-08 10:36:07,848 | progress   | Finished subset 360/1325, 27.17 percent done
INFO     | 2016-05-08 10:36:26,226 | progress   | Finished subset 361/1325, 27.25 percent done
INFO     | 2016-05-08 10:36:53,111 | progress   | Finished subset 362/1325, 27.32 percent done
INFO     | 2016-05-08 10:37:54,368 | progress   | Finished subset 363/1325, 27.40 percent done
INFO     | 2016-05-08 10:38:18,548 | progress   | Finished subset 364/1325, 27.47 percent done
INFO     | 2016-05-08 10:40:10,579 | progress   | Finished subset 365/1325, 27.55 percent done
INFO     | 2016-05-08 10:40:11,007 | progress   | Finished subset 366/1325, 27.62 percent done
INFO     | 2016-05-08 10:40:28,047 | progress   | Finished subset 367/1325, 27.70 percent done
INFO     | 2016-05-08 10:40:56,118 | progress   | Finished subset 368/1325, 27.77 percent done
INFO     | 2016-05-08 10:41:32,424 | progress   | Finished subset 369/1325, 27.85 percent done
INFO     | 2016-05-08 10:41:58,629 | progress   | Finished subset 370/1325, 27.92 percent done
INFO     | 2016-05-08 10:42:17,314 | progress   | Finished subset 371/1325, 28.00 percent done
INFO     | 2016-05-08 10:43:04,895 | progress   | Finished subset 372/1325, 28.08 percent done
INFO     | 2016-05-08 10:44:08,176 | progress   | Finished subset 373/1325, 28.15 percent done
INFO     | 2016-05-08 10:44:20,507 | progress   | Finished subset 374/1325, 28.23 percent done
INFO     | 2016-05-08 10:44:44,869 | progress   | Finished subset 375/1325, 28.30 percent done
INFO     | 2016-05-08 10:45:04,860 | progress   | Finished subset 376/1325, 28.38 percent done
INFO     | 2016-05-08 10:45:59,434 | progress   | Finished subset 377/1325, 28.45 percent done
INFO     | 2016-05-08 10:46:16,188 | progress   | Finished subset 378/1325, 28.53 percent done
INFO     | 2016-05-08 10:46:21,908 | progress   | Finished subset 379/1325, 28.60 percent done
INFO     | 2016-05-08 10:46:40,386 | progress   | Finished subset 380/1325, 28.68 percent done
INFO     | 2016-05-08 10:46:52,759 | progress   | Finished subset 381/1325, 28.75 percent done
INFO     | 2016-05-08 10:47:05,747 | progress   | Finished subset 382/1325, 28.83 percent done
INFO     | 2016-05-08 10:47:30,664 | progress   | Finished subset 383/1325, 28.91 percent done
INFO     | 2016-05-08 10:47:48,293 | progress   | Finished subset 384/1325, 28.98 percent done
INFO     | 2016-05-08 10:48:10,431 | progress   | Finished subset 385/1325, 29.06 percent done
INFO     | 2016-05-08 10:48:26,875 | progress   | Finished subset 386/1325, 29.13 percent done
INFO     | 2016-05-08 10:48:32,444 | progress   | Finished subset 387/1325, 29.21 percent done
INFO     | 2016-05-08 10:48:41,051 | progress   | Finished subset 388/1325, 29.28 percent done
INFO     | 2016-05-08 10:48:57,436 | progress   | Finished subset 389/1325, 29.36 percent done
INFO     | 2016-05-08 10:49:09,401 | progress   | Finished subset 390/1325, 29.43 percent done
INFO     | 2016-05-08 10:49:24,180 | progress   | Finished subset 391/1325, 29.51 percent done
INFO     | 2016-05-08 10:49:45,830 | progress   | Finished subset 392/1325, 29.58 percent done
INFO     | 2016-05-08 10:49:54,708 | progress   | Finished subset 393/1325, 29.66 percent done
INFO     | 2016-05-08 10:50:11,763 | progress   | Finished subset 394/1325, 29.74 percent done
INFO     | 2016-05-08 10:50:35,884 | progress   | Finished subset 395/1325, 29.81 percent done
INFO     | 2016-05-08 10:50:43,249 | progress   | Finished subset 396/1325, 29.89 percent done
INFO     | 2016-05-08 10:50:54,118 | progress   | Finished subset 397/1325, 29.96 percent done
INFO     | 2016-05-08 10:51:14,666 | progress   | Finished subset 398/1325, 30.04 percent done
INFO     | 2016-05-08 10:51:32,089 | progress   | Finished subset 399/1325, 30.11 percent done
INFO     | 2016-05-08 10:51:45,948 | progress   | Finished subset 400/1325, 30.19 percent done
INFO     | 2016-05-08 10:52:06,794 | progress   | Finished subset 401/1325, 30.26 percent done
INFO     | 2016-05-08 10:52:26,360 | progress   | Finished subset 402/1325, 30.34 percent done
INFO     | 2016-05-08 10:52:31,285 | progress   | Finished subset 403/1325, 30.42 percent done
INFO     | 2016-05-08 10:52:50,378 | progress   | Finished subset 404/1325, 30.49 percent done
INFO     | 2016-05-08 10:52:59,852 | progress   | Finished subset 405/1325, 30.57 percent done
INFO     | 2016-05-08 10:53:12,689 | progress   | Finished subset 406/1325, 30.64 percent done
INFO     | 2016-05-08 10:53:28,918 | progress   | Finished subset 407/1325, 30.72 percent done
INFO     | 2016-05-08 10:53:38,603 | progress   | Finished subset 408/1325, 30.79 percent done
INFO     | 2016-05-08 10:55:36,474 | progress   | Finished subset 409/1325, 30.87 percent done
INFO     | 2016-05-08 10:55:46,055 | progress   | Finished subset 410/1325, 30.94 percent done
INFO     | 2016-05-08 10:56:03,262 | progress   | Finished subset 411/1325, 31.02 percent done
INFO     | 2016-05-08 10:56:19,092 | progress   | Finished subset 412/1325, 31.09 percent done
INFO     | 2016-05-08 10:56:31,493 | progress   | Finished subset 413/1325, 31.17 percent done
INFO     | 2016-05-08 10:56:42,924 | progress   | Finished subset 414/1325, 31.25 percent done
INFO     | 2016-05-08 10:56:56,470 | progress   | Finished subset 415/1325, 31.32 percent done
INFO     | 2016-05-08 10:57:05,102 | progress   | Finished subset 416/1325, 31.40 percent done
INFO     | 2016-05-08 10:57:15,371 | progress   | Finished subset 417/1325, 31.47 percent done
INFO     | 2016-05-08 10:57:45,115 | progress   | Finished subset 418/1325, 31.55 percent done
INFO     | 2016-05-08 10:58:00,637 | progress   | Finished subset 419/1325, 31.62 percent done
INFO     | 2016-05-08 10:58:05,629 | progress   | Finished subset 420/1325, 31.70 percent done
INFO     | 2016-05-08 10:58:34,956 | progress   | Finished subset 421/1325, 31.77 percent done
INFO     | 2016-05-08 10:58:40,964 | progress   | Finished subset 422/1325, 31.85 percent done
INFO     | 2016-05-08 10:59:05,046 | progress   | Finished subset 423/1325, 31.92 percent done
INFO     | 2016-05-08 10:59:18,305 | progress   | Finished subset 424/1325, 32.00 percent done
INFO     | 2016-05-08 10:59:48,752 | progress   | Finished subset 425/1325, 32.08 percent done
INFO     | 2016-05-08 11:00:13,598 | progress   | Finished subset 426/1325, 32.15 percent done
INFO     | 2016-05-08 11:00:33,930 | progress   | Finished subset 427/1325, 32.23 percent done
INFO     | 2016-05-08 11:00:42,802 | progress   | Finished subset 428/1325, 32.30 percent done
INFO     | 2016-05-08 11:00:48,480 | progress   | Finished subset 429/1325, 32.38 percent done
INFO     | 2016-05-08 11:00:57,165 | progress   | Finished subset 430/1325, 32.45 percent done
INFO     | 2016-05-08 11:01:06,482 | progress   | Finished subset 431/1325, 32.53 percent done
INFO     | 2016-05-08 11:01:30,137 | progress   | Finished subset 432/1325, 32.60 percent done
INFO     | 2016-05-08 11:01:43,094 | progress   | Finished subset 433/1325, 32.68 percent done
INFO     | 2016-05-08 11:02:13,299 | progress   | Finished subset 434/1325, 32.75 percent done
INFO     | 2016-05-08 11:02:29,777 | progress   | Finished subset 435/1325, 32.83 percent done
INFO     | 2016-05-08 11:02:40,512 | progress   | Finished subset 436/1325, 32.91 percent done
INFO     | 2016-05-08 11:02:57,820 | progress   | Finished subset 437/1325, 32.98 percent done
INFO     | 2016-05-08 11:03:08,638 | progress   | Finished subset 438/1325, 33.06 percent done
INFO     | 2016-05-08 11:03:52,390 | progress   | Finished subset 439/1325, 33.13 percent done
INFO     | 2016-05-08 11:04:02,298 | progress   | Finished subset 440/1325, 33.21 percent done
INFO     | 2016-05-08 11:04:15,185 | progress   | Finished subset 441/1325, 33.28 percent done
INFO     | 2016-05-08 11:04:32,024 | progress   | Finished subset 442/1325, 33.36 percent done
INFO     | 2016-05-08 11:05:33,069 | progress   | Finished subset 443/1325, 33.43 percent done
INFO     | 2016-05-08 11:06:01,821 | progress   | Finished subset 444/1325, 33.51 percent done
INFO     | 2016-05-08 11:06:03,940 | progress   | Finished subset 445/1325, 33.58 percent done
INFO     | 2016-05-08 11:06:21,299 | progress   | Finished subset 446/1325, 33.66 percent done
INFO     | 2016-05-08 11:06:28,686 | progress   | Finished subset 447/1325, 33.74 percent done
INFO     | 2016-05-08 11:06:36,951 | progress   | Finished subset 448/1325, 33.81 percent done
INFO     | 2016-05-08 11:07:01,792 | progress   | Finished subset 449/1325, 33.89 percent done
INFO     | 2016-05-08 11:07:09,603 | progress   | Finished subset 450/1325, 33.96 percent done
INFO     | 2016-05-08 11:07:20,398 | progress   | Finished subset 451/1325, 34.04 percent done
INFO     | 2016-05-08 11:07:32,434 | progress   | Finished subset 452/1325, 34.11 percent done
INFO     | 2016-05-08 11:07:47,386 | progress   | Finished subset 453/1325, 34.19 percent done
INFO     | 2016-05-08 11:08:06,045 | progress   | Finished subset 454/1325, 34.26 percent done
INFO     | 2016-05-08 11:08:16,068 | progress   | Finished subset 455/1325, 34.34 percent done
INFO     | 2016-05-08 11:08:31,931 | progress   | Finished subset 456/1325, 34.42 percent done
INFO     | 2016-05-08 11:08:43,490 | progress   | Finished subset 457/1325, 34.49 percent done
INFO     | 2016-05-08 11:09:01,508 | progress   | Finished subset 458/1325, 34.57 percent done
INFO     | 2016-05-08 11:09:43,140 | progress   | Finished subset 459/1325, 34.64 percent done
INFO     | 2016-05-08 11:09:56,014 | progress   | Finished subset 460/1325, 34.72 percent done
INFO     | 2016-05-08 11:10:13,745 | progress   | Finished subset 461/1325, 34.79 percent done
INFO     | 2016-05-08 11:10:32,558 | progress   | Finished subset 462/1325, 34.87 percent done
INFO     | 2016-05-08 11:11:00,648 | progress   | Finished subset 463/1325, 34.94 percent done
INFO     | 2016-05-08 11:11:19,965 | progress   | Finished subset 464/1325, 35.02 percent done
INFO     | 2016-05-08 11:11:49,269 | progress   | Finished subset 465/1325, 35.09 percent done
INFO     | 2016-05-08 11:13:09,209 | progress   | Finished subset 466/1325, 35.17 percent done
INFO     | 2016-05-08 11:13:20,917 | progress   | Finished subset 467/1325, 35.25 percent done
INFO     | 2016-05-08 11:13:31,893 | progress   | Finished subset 468/1325, 35.32 percent done
INFO     | 2016-05-08 11:14:02,696 | progress   | Finished subset 469/1325, 35.40 percent done
INFO     | 2016-05-08 11:14:16,839 | progress   | Finished subset 470/1325, 35.47 percent done
INFO     | 2016-05-08 11:14:27,217 | progress   | Finished subset 471/1325, 35.55 percent done
INFO     | 2016-05-08 11:14:41,490 | progress   | Finished subset 472/1325, 35.62 percent done
INFO     | 2016-05-08 11:15:09,412 | progress   | Finished subset 473/1325, 35.70 percent done
INFO     | 2016-05-08 11:15:23,207 | progress   | Finished subset 474/1325, 35.77 percent done
INFO     | 2016-05-08 11:15:35,885 | progress   | Finished subset 475/1325, 35.85 percent done
INFO     | 2016-05-08 11:16:05,468 | progress   | Finished subset 476/1325, 35.92 percent done
INFO     | 2016-05-08 11:16:11,981 | progress   | Finished subset 477/1325, 36.00 percent done
INFO     | 2016-05-08 11:16:21,581 | progress   | Finished subset 478/1325, 36.08 percent done
INFO     | 2016-05-08 11:16:31,006 | progress   | Finished subset 479/1325, 36.15 percent done
INFO     | 2016-05-08 11:17:04,958 | progress   | Finished subset 480/1325, 36.23 percent done
INFO     | 2016-05-08 11:17:16,061 | progress   | Finished subset 481/1325, 36.30 percent done
INFO     | 2016-05-08 11:17:29,932 | progress   | Finished subset 482/1325, 36.38 percent done
INFO     | 2016-05-08 11:17:41,969 | progress   | Finished subset 483/1325, 36.45 percent done
INFO     | 2016-05-08 11:17:53,298 | progress   | Finished subset 484/1325, 36.53 percent done
INFO     | 2016-05-08 11:18:19,170 | progress   | Finished subset 485/1325, 36.60 percent done
INFO     | 2016-05-08 11:18:45,447 | progress   | Finished subset 486/1325, 36.68 percent done
INFO     | 2016-05-08 11:18:49,090 | progress   | Finished subset 487/1325, 36.75 percent done
INFO     | 2016-05-08 11:19:11,355 | progress   | Finished subset 488/1325, 36.83 percent done
INFO     | 2016-05-08 11:19:40,637 | progress   | Finished subset 489/1325, 36.91 percent done
INFO     | 2016-05-08 11:19:53,786 | progress   | Finished subset 490/1325, 36.98 percent done
INFO     | 2016-05-08 11:20:19,989 | progress   | Finished subset 491/1325, 37.06 percent done
INFO     | 2016-05-08 11:20:33,834 | progress   | Finished subset 492/1325, 37.13 percent done
INFO     | 2016-05-08 11:21:29,840 | progress   | Finished subset 493/1325, 37.21 percent done
INFO     | 2016-05-08 11:22:05,389 | progress   | Finished subset 494/1325, 37.28 percent done
INFO     | 2016-05-08 11:22:25,403 | progress   | Finished subset 495/1325, 37.36 percent done
INFO     | 2016-05-08 11:22:33,252 | progress   | Finished subset 496/1325, 37.43 percent done
INFO     | 2016-05-08 11:22:49,900 | progress   | Finished subset 497/1325, 37.51 percent done
INFO     | 2016-05-08 11:23:05,748 | progress   | Finished subset 498/1325, 37.58 percent done
INFO     | 2016-05-08 11:23:36,811 | progress   | Finished subset 499/1325, 37.66 percent done
INFO     | 2016-05-08 11:23:44,264 | progress   | Finished subset 500/1325, 37.74 percent done
INFO     | 2016-05-08 11:23:58,657 | progress   | Finished subset 501/1325, 37.81 percent done
INFO     | 2016-05-08 11:24:29,084 | progress   | Finished subset 502/1325, 37.89 percent done
INFO     | 2016-05-08 11:24:47,310 | progress   | Finished subset 503/1325, 37.96 percent done
INFO     | 2016-05-08 11:25:06,772 | progress   | Finished subset 504/1325, 38.04 percent done
INFO     | 2016-05-08 11:25:16,182 | progress   | Finished subset 505/1325, 38.11 percent done
INFO     | 2016-05-08 11:25:28,216 | progress   | Finished subset 506/1325, 38.19 percent done
INFO     | 2016-05-08 11:25:38,441 | progress   | Finished subset 507/1325, 38.26 percent done
INFO     | 2016-05-08 11:25:43,177 | progress   | Finished subset 508/1325, 38.34 percent done
INFO     | 2016-05-08 11:25:53,725 | progress   | Finished subset 509/1325, 38.42 percent done
INFO     | 2016-05-08 11:26:07,299 | progress   | Finished subset 510/1325, 38.49 percent done
INFO     | 2016-05-08 11:26:13,077 | progress   | Finished subset 511/1325, 38.57 percent done
INFO     | 2016-05-08 11:26:26,253 | progress   | Finished subset 512/1325, 38.64 percent done
INFO     | 2016-05-08 11:26:38,761 | progress   | Finished subset 513/1325, 38.72 percent done
INFO     | 2016-05-08 11:26:55,280 | progress   | Finished subset 514/1325, 38.79 percent done
INFO     | 2016-05-08 11:27:15,506 | progress   | Finished subset 515/1325, 38.87 percent done
INFO     | 2016-05-08 11:28:07,196 | progress   | Finished subset 516/1325, 38.94 percent done
INFO     | 2016-05-08 11:28:18,740 | progress   | Finished subset 517/1325, 39.02 percent done
INFO     | 2016-05-08 11:28:31,470 | progress   | Finished subset 518/1325, 39.09 percent done
INFO     | 2016-05-08 11:28:40,926 | progress   | Finished subset 519/1325, 39.17 percent done
INFO     | 2016-05-08 11:29:19,810 | progress   | Finished subset 520/1325, 39.25 percent done
INFO     | 2016-05-08 11:29:32,037 | progress   | Finished subset 521/1325, 39.32 percent done
INFO     | 2016-05-08 11:29:43,179 | progress   | Finished subset 522/1325, 39.40 percent done
INFO     | 2016-05-08 11:30:03,190 | progress   | Finished subset 523/1325, 39.47 percent done
INFO     | 2016-05-08 11:30:18,786 | progress   | Finished subset 524/1325, 39.55 percent done
INFO     | 2016-05-08 11:30:37,041 | progress   | Finished subset 525/1325, 39.62 percent done
INFO     | 2016-05-08 11:31:21,403 | progress   | Finished subset 526/1325, 39.70 percent done
INFO     | 2016-05-08 11:31:32,168 | progress   | Finished subset 527/1325, 39.77 percent done
INFO     | 2016-05-08 11:31:40,784 | progress   | Finished subset 528/1325, 39.85 percent done
INFO     | 2016-05-08 11:31:51,154 | progress   | Finished subset 529/1325, 39.92 percent done
INFO     | 2016-05-08 11:32:05,344 | progress   | Finished subset 530/1325, 40.00 percent done
INFO     | 2016-05-08 11:32:12,540 | progress   | Finished subset 531/1325, 40.08 percent done
INFO     | 2016-05-08 11:32:23,342 | progress   | Finished subset 532/1325, 40.15 percent done
INFO     | 2016-05-08 11:32:56,989 | progress   | Finished subset 533/1325, 40.23 percent done
INFO     | 2016-05-08 11:33:41,972 | progress   | Finished subset 534/1325, 40.30 percent done
INFO     | 2016-05-08 11:33:58,654 | progress   | Finished subset 535/1325, 40.38 percent done
INFO     | 2016-05-08 11:34:08,393 | progress   | Finished subset 536/1325, 40.45 percent done
INFO     | 2016-05-08 11:34:16,937 | progress   | Finished subset 537/1325, 40.53 percent done
INFO     | 2016-05-08 11:34:29,212 | progress   | Finished subset 538/1325, 40.60 percent done
INFO     | 2016-05-08 11:34:33,457 | progress   | Finished subset 539/1325, 40.68 percent done
INFO     | 2016-05-08 11:34:38,678 | progress   | Finished subset 540/1325, 40.75 percent done
INFO     | 2016-05-08 11:34:48,626 | progress   | Finished subset 541/1325, 40.83 percent done
INFO     | 2016-05-08 11:34:58,491 | progress   | Finished subset 542/1325, 40.91 percent done
INFO     | 2016-05-08 11:35:19,303 | progress   | Finished subset 543/1325, 40.98 percent done
INFO     | 2016-05-08 11:35:28,260 | progress   | Finished subset 544/1325, 41.06 percent done
INFO     | 2016-05-08 11:35:41,838 | progress   | Finished subset 545/1325, 41.13 percent done
INFO     | 2016-05-08 11:36:11,984 | progress   | Finished subset 546/1325, 41.21 percent done
INFO     | 2016-05-08 11:36:27,141 | progress   | Finished subset 547/1325, 41.28 percent done
INFO     | 2016-05-08 11:36:39,925 | progress   | Finished subset 548/1325, 41.36 percent done
INFO     | 2016-05-08 11:36:58,407 | progress   | Finished subset 549/1325, 41.43 percent done
INFO     | 2016-05-08 11:37:07,226 | progress   | Finished subset 550/1325, 41.51 percent done
INFO     | 2016-05-08 11:37:20,782 | progress   | Finished subset 551/1325, 41.58 percent done
INFO     | 2016-05-08 11:37:29,445 | progress   | Finished subset 552/1325, 41.66 percent done
INFO     | 2016-05-08 11:37:51,882 | progress   | Finished subset 553/1325, 41.74 percent done
